zip,city
78580,HERBEVILLE
33750,ST QUENTIN DE BARON
33720,BUDOS
80340,FOUCAUCOURT EN SANTERRE
73130,ST ALBAN DES VILLARDS
78550,HOUDAN
33220,ST QUENTIN DE CAPLONG
33410,CADILLAC
80140,FOUCAUCOURT HORS NESLE
73230,ST ALBAN LEYSSE
78270,NOTRE DAME DE LA MER
33240,ST ROMAIN LA VIRVEE
33190,CAMIRAN
80210,FRANLEU
73500,ST ANDRE
78760,JOUARS PONTCHARTRAIN
33650,ST SELVE
33121,CARCANS
80620,FRANSU
73130,ST AVRE
78320,LEVIS ST NOM
33440,ST VINCENT DE PAUL
33360,CARIGNAN DE BORDEAUX
80160,FRANSURES
73120,COURCHEVEL
78520,LIMAY
33690,SIGALENS
33540,CAUMONT
80800,FRANVILLERS
73120,COURCHEVEL
78490,MAREIL LE GUYON
33760,SOULIGNAC
33113,CAZALIS
80260,FRECHENCOURT
73360,ST FRANC
78160,MARLY LE ROI
33790,SOUSSAC
33360,CENAC
80320,FRESNES MAZANCOURT
73340,ST FRANCOIS DE SALES
78490,LES MESNULS
33320,LE TAILLAN MEDOC
33150,CENON
80290,FRESNOY AU VAL
73130,ST FRANCOIS LONGCHAMP
78440,MONTALET LE BOIS
33580,TAILLECAVAT
33760,CESSAC
80700,GOYENCOURT
73130,ST FRANCOIS LONGCHAMP
78790,MONTCHAUVET
33470,LE TEICH
33620,CEZAC
80360,GUEUDECOURT
73800,STE HELENE DU LAC
78410,NEZEL
33420,TIZAC DE CURTON
33210,COIMERES
80490,HALLENCOURT
73300,ST JEAN DE MAURIENNE
78200,PERDREAUVILLE
33550,LE TOURNE
33420,DAIGNAC
80250,HALLIVILLERS
73130,STE MARIE DE CUINES
78125,RAIZEUX
33125,LE TUZAN
33580,DIEULIVOL
80110,HANGARD
73140,ST MARTIN D ARC
78790,ST MARTIN DES CHAMPS
33730,UZESTE
33860,DONNEZAC
80132,HAUTVILLERS OUVILLE
73140,ST MARTIN DE LA PORTE
78730,STE MESME
33240,VERAC
33410,DONZAC
80560,HEDAUVILLE
73140,ST MICHEL DE MAURIENNE
78860,ST NOM LA BRETECHE
33240,VIRSAC
33390,EYRANS
80360,HEM MONACU
73140,ST MICHEL DE MAURIENNE
78690,ST REMY L HONORE
34800,ASPIRAN
33210,FARGUES
80200,HERBECOURT
73170,ST PIERRE D ALVEY
78850,THIVERVAL GRIGNON
34360,ASSIGNAN
33270,FLOIRAC
80190,HERLY
73630,STE REINE
78510,TRIEL SUR SEINE
34480,AUTIGNAC
33190,FONTET
80290,HESCAMPS
73460,ST VITAL
78480,VERNEUIL SUR SEINE
34600,BEDARIEUX
33570,FRANCS
80122,HEUDICOURT
73500,VAL CENIS
78320,LA VERRIERE
34220,BOISSET
33340,GAILLAN EN MEDOC
80370,HEUZECOURT
73230,VEREL PRAGONDRAN
78930,VERT
34700,LE BOSC
33430,GAJAC
80640,HORNOY LE BOURG
73460,VERRENS ARVEY
78490,VICQ
34160,BUZIGNARGUES
33430,GANS
80800,IGNAUCOURT
73800,VILLARD D HERY
78930,VILLETTE
34330,CAMBON ET SALVERGUES
33840,GISCOS
80300,IRLES
73390,VILLARD LEGER
79210,AMURE
34260,CAMPLONG
33690,GRIGNOLS
80290,LACHAPELLE
73160,VIMINES
79210,ARCAIS
34210,CASSAGNOLES
33550,HAUX
80430,LAFRESGUIMONT ST MARTIN
74350,ALLONZIER LA CAILLE
79150,ARGENTONNAY
34170,CASTELNAU LE LEZ
33720,ILLATS
80800,LAHOUSSOYE
74370,ANNECY
79290,LORETZ D ARGENTON
34460,CESSENON SUR ORB
33450,IZON
80620,LANCHES ST HILAIRE
74100,ANNEMASSE
79600,ASSAIS LES JUMEAUX
34210,CESSERAS
33690,LABESCAU
80300,LAVIEVILLE
74300,ARACHES LA FRASSE
79600,AVAILLES THOUARSAIS
34980,COMBAILLAUX
33460,LAMARQUE
80700,LIANCOURT FOSSE
74370,ARGONAY
79360,BEAUVOIR SUR NIORT
34920,LE CRES
33210,LANGON
80320,LICOURT
74160,BEAUMONT
79300,BOISME
34190,FERRIERES LES VERRERIES
33710,LANSAC
80160,O DE SELLE
74130,BONNEVILLE
79800,BOUGON
34320,FONTES
33138,LANTON
80160,O DE SELLE
74230,LE BOUCHET
79300,BRESSUIRE
34700,FOZIERES
33970,LEGE CAP FERRET
80510,LONG
74150,BOUSSY
79300,BRESSUIRE
34110,FRONTIGNAN
33210,LEOGEATS
80220,MAISNIERES
74910,CHALLONGES
79140,BRETIGNOLLES
34190,GANGES
33190,LOUBENS
80135,MAISON ROLAND
74410,LA CHAPELLE ST MAURICE
79290,BRION PRES THOUET
34130,LANSARGUES
33460,MACAU
80370,MAIZICOURT
74500,CHEVENOZ
79240,LE BUSSEAU
34480,LAURENS
33670,MADIRAC
80300,CARNOY MAMETZ
74520,CHEVRIER
79370,CELLES SUR BELLE
34710,LESPIGNAN
33620,MARCENAIS
80800,MARCELCAVE
74230,LES CLEFS
79290,VAL EN VIGNES
34120,LEZIGNAN LA CEBE
33690,MARIONS
80700,MARCHE ALLOUARDE
74160,COLLONGES SOUS SALEVE
79700,MAULEON
34650,LUNAS
33350,MERIGNAS
80200,MARCHELEPOT MISERY
74920,COMBLOUX
79700,MAULEON
34400,LUNEL
33380,MIOS
80140,MARTAINNEVILLE
74170,LES CONTAMINES MONTJOIE
79200,CHATILLON SUR THOUET
34400,LUNEL VIEL
33710,MOMBRIER
80360,MAUREPAS
74270,CONTAMINE SARZIN
79110,CHEF BOUTONNE
34480,MAGALAS
33190,MONGAUZY
80800,MERICOURT L ABBE
74110,LA COTE D ARBROZ
79110,CHEF BOUTONNE
34560,MONTBAZIN
33450,MONTUSSAN
80640,MERICOURT EN VIMEU
74350,CRUSEILLES
79420,CLAVE
34290,MONTBLANC
33420,MOULON
80310,LE MESGE
74230,DINGY ST CLAIR
79190,CLUSSAIS LA POMMERAIE
34080,MONTPELLIER
33730,NOAILLAN
80360,MESNIL EN ARROUAISE
74550,DRAILLANT
79110,COUTURE D ARGENSON
34380,NOTRE DAME DE LONDRES
33113,ORIGNE
80110,MEZIERES EN SANTERRE
74270,DROISY
79390,DOUX
34700,OLMET ET VILLECUN
33250,PAUILLAC
80132,MIANNAY
74410,ENTREVERNES
79410,ECHIRE
34210,OUPIA
33240,PEUJARD
80300,MILLENCOURT
74330,EPAGNY METZ TESSY
79110,FONTENILLE ST MARTIN D ENTRAIGUES
34380,PEGAIROLLES DE BUEGES
33390,PLASSAC
80260,MIRVAUX
74210,FAVERGES SEYTHENEX
79110,FONTENILLE ST MARTIN D ENTRAIGUES
34600,PEZENES LES MINES
33500,POMEROL
80260,MONTONVILLERS
74240,GAILLARD
79380,LA FORET SUR SEVRE
34850,PINET
33730,POMPEJAC
80670,FIEFFES MONTRELET
74420,HABERE POCHE
79330,GEAY
34230,PLAISSAN
33660,PORCHERES
80190,MORCHAIN
74520,JONZIER EPAGNY
79220,GERMOND ROUVRE
34310,QUARANTE
33730,PRECHAC
80110,MOREUIL
74140,LOISIN
79190,ALLOINAY
34650,ROMIGUIERES
33710,PUGNAC
80290,MORVILLERS ST SATURNIN
74890,LULLY
79110,VALDELAUME
34320,ROQUESSELS
33141,SAILLANS
80140,NESLETTE
74200,LYAUD
79110,VALDELAUME
34380,ROUET
33490,ST ANDRE DU BOIS
80110,LA NEUVILLE SIRE BERNARD
74150,MARCELLAZ ALBANAIS
79170,JUILLE
34725,ST ANDRE DE SANGONIS
33820,ST AUBIN DE BLAYE
80240,NURLU
74490,MEGEVETTE
79200,LAGEON
34610,ST GENIES DE VARENSAL
33420,ST AUBIN DE BRANNE
80700,PARVILLERS LE QUESNOY
74500,MEILLERIE
79240,LARGEASSE
34680,ST GEORGES D ORQUES
33220,ST AVIT DE SOULEGE
80580,PONT REMY
74350,MENTHONNEX EN BORNES
79110,LOUBIGNE
34430,ST JEAN DE VEDAS
33710,ST CIERS DE CANESSE
80260,POULAINVILLE
74440,MIEUSSY
79190,MAIRE LEVESCAULT
34270,ST MATHIEU DE TREVIERS
33350,STE COLOMBE
80370,PROUVILLE
74130,MONT SAXONNEX
79600,MAISONTIERS
34490,ST NAZAIRE DE LADAREZ
33330,ST EMILION
80340,PROYART
74110,MORZINE
79600,MARNES
34700,ST PRIVAT
33350,STE FLORENCE
80560,PUCHEVILLERS
74110,MORZINE
79340,MENIGOUTE
34570,SAUSSAN
33490,ST GERMAIN DE GRAVE
80118,LE QUESNEL
74150,MOYE
79240,MONCOUTANT SUR SEVRE
34290,SERVIAN
33340,ST GERMAIN D ESTEUIL
80710,QUEVAUVILLERS
74540,MURES
79190,MONTALEMBERT
34700,SOUMONT
33240,ST GERMAIN DE LA RIVIERE
80140,RAMBURELLES
74300,NANCY SUR CLUSES
79370,AIGONDIGNE
34160,SUSSARGUES
33480,STE HELENE
80120,REGNIERE ECLUSE
74140,NERNIER
79000,NIORT
34120,TOURBES
33127,ST JEAN D ILLAC
80250,REMIENCOURT
74190,PASSY
79200,POMPAIRE
34230,TRESSAN
33112,ST LAURENT MEDOC
80680,RUMIGNY
74190,PASSY
79370,PRAILLES LA COUARDE
34270,LE TRIADOU
33540,ST LAURENT DU BOIS
80230,SAIGNEVILLE
74190,PASSY
79390,PRESSIGNY
34130,VALERGUES
33670,ST LEON
80680,SAINS EN AMIENOIS
74120,PRAZ SUR ARLY
79210,PRIN DEYRANCON
34350,VENDRES
33450,ST LOUBES
80430,ST GERMAIN SUR BRESLE
74600,QUINTAL
79420,REFFANNES
34380,VIOLS EN LAVAL
33490,ST MACAIRE
80260,ST GRATIEN
74170,ST GERVAIS LES BAINS
79410,ST GELAIS
34280,LA GRANDE MOTTE
33490,ST MARTIAL
80880,ST QUENTIN LA MOTTE CROIX AU BAILLY
74250,ST JEAN DE THOLOME
79210,ST GEORGES DE REX
35250,AUBIGNE
33540,ST MARTIN DE LERM
80290,STE SEGREE
74800,ST PIERRE EN FAUCIGNY
79200,ST GERMAIN DE LONGUE CHAUME
35137,BEDEE
33650,ST MORILLON
80400,SANCOURT
74540,ST SYLVESTRE
79210,ST HILAIRE LA PALUD
35150,BOISTRUDAN
33820,ST PALAIS
80300,SENLIS LE SEC
74150,SALES
79600,ST LOUP LAMAIRE
35340,LA BOUEXIERE
33350,ST PEY DE CASTETS
80270,TAILLY
74700,SALLANCHES
79150,ST MAURICE ETUSSON
35330,BOVEL
33350,ST PHILIPPE D AIGUILLE
80240,TEMPLEUX LA FOSSE
74340,SAMOENS
79310,ST PARDOUX SOUTIERS
35370,BRIELLES
33490,ST PIERRE D AURILLAC
80560,THIEVRES
74350,LE SAPPEY
79500,ST ROMANS LES MELLE
35260,CANCALE
33390,ST SEURIN DE CURSAC
80700,TILLOLOY
74140,SCIEZ
79500,ST VINCENT LA CHATRE
35150,CHANTELOUP
33113,ST SYMPHORIEN
80560,VADENCOURT
74230,SERRAVAL
79800,SALLES
35410,CHATEAUGIRON
33920,ST VIVIEN DE BLAYE
80210,VALINES
74330,SILLINGY
79000,SCIECQ
35250,CHEVAIGNE
33770,SALLES
80620,VAUCHELLES LES DOMART
74290,TALLOIRES MONTMIN
79170,SELIGNE
35150,CORPS NUDS
33650,SAUCATS
80140,VAUX MARQUENNEVILLE
74440,TANINGES
79390,THENEZAY
35320,CREVIN
33210,SAUTERNES
80120,VERCOURT
74150,VALLIERES SUR FIER
79360,VAL DU MIGNON
35113,DOMAGNE
33540,SAUVETERRE DE GUYENNE
80320,VERMANDOVILLERS
74150,VALLIERES SUR FIER
79270,VALLANS
35130,DROUGES
33430,SAUVIAC
80260,LA VICOGNE
74660,VALLORCINE
79120,VANCAIS
35120,EPINIAC
33910,SAVIGNAC DE L ISLE
80190,VILLECOURT
74160,VERS
79340,VASLES
35500,ERBREE
33760,TARGON
80140,VILLERS CAMPSART
74290,VEYRIER DU LAC
79420,VAUSSEROUX
35150,ESSE
33260,LA TESTE DE BUCH
80140,VISMES
74250,VILLE EN SALLAZ
79110,VILLEMAIN
35111,LA FRESNAIS
33123,LE VERDON SUR MER
80270,WIRY AU MONT
74350,VILLY LE BOUVERET
79170,VILLIERS SUR CHIZE
35580,GOVEN
33141,VILLEGOUGE
80520,WOINCOURT
74580,VIRY
79310,VOUHE
35580,GUICHEN
33720,VIRELADE
80190,Y
74250,VIUZ EN SALLAZ
79230,VOUILLE
35580,GUIGNEN
34530,AUMES
80135,YAUCOURT BUSSUS
74350,VOVRAY EN BORNES
79220,XAINTRAY
35590,L HERMITAGE
34360,BABEAU BOULDOUX
81000,ALBI
75001,PARIS 01
80200,AIZECOURT LE HAUT
35890,LAILLE
34210,BEAUFORT
81470,ALGANS
75004,PARIS 04
80200,ALLAINES
35850,LANGAN
34230,BELARGA
81140,ANDILLAC
75006,PARIS 06
80130,ALLENAY
35550,LIEURON
34500,BEZIERS
81700,APPELLE
75007,PARIS 07
80140,ANDAINVILLE
35133,LUITRE DOMPIERRE
34160,BOISSERON
81600,AUSSAC
75014,PARIS 14
80700,ARMANCOURT
35520,MELESSE
34150,LA BOISSIERE
81200,AUSSILLON
75017,PARIS 17
80820,ARREST
35360,MONTAUBAN DE BRETAGNE
34310,CAPESTANG
81430,BELLEGARDE MARSAL
76640,ALVIMARE
80110,AUBERCOURT
35290,MUEL
34490,CAUSSES ET VEYRAN
81260,LE BEZ
76370,ANCOURT
80110,AUBVILLERS
35230,ORGERES
34360,CEBAZAN
81600,BRENS
76540,ANCRETTEVILLE SUR MER
80600,AUTHIEULE
35320,PANCE
34830,CLAPIERS
81500,CABANES
76110,ANGERVILLE BAILLEUL
80300,AUTHUILLE
35133,PARIGNE
34270,CLARET
81540,CAHUZAC
76880,ARQUES LA BATAILLE
80600,BARLY
35370,LE PERTRE
34360,FERRIERES POUSSAROU
81990,CARLUS
76550,AUBERMESNIL BEAUMAIS
80560,BAYENCOURT
35320,LE PETIT FOUGERAY
34510,FLORENSAC
81400,CARMAUX
76450,AUBERVILLE LA MANUEL
80600,BEAUQUESNE
35550,PIPRIAC
34320,FOS
81150,CESTAYROLS
76850,VAL DE SCIE
80160,BELLEUSE
35150,PIRE CHANCE
34110,FRONTIGNAN
81640,COMBEFA
76730,AUPPEGARD
80290,BERGICOURT
35680,PIRE CHANCE
34790,GRABELS
81170,CORDES SUR CIEL
76520,LES AUTHIEUX SUR LE PORT ST OUEN
80620,BERNEUIL
35540,PLERGUER
34260,GRAISSESSAC
81990,CUNAC
76270,AUVILLIERS
80260,BERTANGLES
35500,POCE LES BOIS
34650,JONCELS
81250,CURVALLE
76220,AVESNES EN BRAY
80610,BETTENCOURT ST OUEN
35650,LE RHEU
34150,LAGAMAS
81340,LE DOURN
76730,AVREMESNIL
80190,BIARRE
35250,ST AUBIN D AUBIGNE
34700,LAVALETTE
81540,DURFORT
76730,BACQUEVILLE EN CAUX
80140,BIENCOURT
35500,ST AUBIN DES LANDES
34210,LA LIVINIERE
81530,ESCROUX
76340,BAZINVAL
80230,BOISMONT
35140,ST AUBIN DU CORMIER
34370,MARAUSSAN
81150,FLORENTIN
76890,BEAUTOT
80160,BOSQUEL
35630,ST BRIEUC DES IFFS
34590,MARSILLARGUES
81170,FRAUSSEILLES
76110,BEC DE MORTAGNE
80150,BOUFFLERS
35134,STE COLOMBE
34310,MONTADY
81570,FREJEVILLE
76890,BELLEVILLE EN CAUX
80130,BOURSEVILLE
35133,ST GERMAIN EN COGLES
34530,MONTAGNAC
81700,GARREVAQUES
76590,BELMESNIL
80580,BRAY LES MAREUIL
35220,ST JEAN SUR VILAINE
34320,MONTESQUIEU
81530,GIJOUNET
76480,BERVILLE SUR SEINE
80300,BRESLE
35800,ST LUNAIRE
34980,MONTFERRIER SUR LEZ
81170,ITZAC
76220,BEZANCOURT
80540,BRIQUEMESNIL FLOXICOURT
35500,ST M HERVE
34310,MONTOULIERS
81120,LABOUTARIE
76750,BIERVILLE
80132,BUIGNY L ABBE
35190,ST PERN
34190,MONTOULIEU
81500,LACOUGOTTE CADOUL
76340,BLANGY SUR BRESLE
80220,BUIGNY LES GAMACHES
35720,MESNIL ROC H
34980,MURLES
81110,LAGARDIOLLE
76750,BOIS HEROULT
80800,BUSSY LES DAOURS
35133,LA SELLE EN LUITRE
34230,PAULHAN
81090,LAGARRIGUE
76270,CALLENGEVILLE
80400,BUVERCHY
35235,THORIGNE FOUILLARD
34310,POILHES
81260,LAMONTELARIE
76850,BOSC LE HARD
80750,CANDAS
35460,LE TIERCENT
34230,POPIAN
81170,LIVERS CAZELLES
76560,BOUDEVILLE
80500,LE CARDONNOIS
35380,TREFFENDEL
34420,PORTIRAGNES
81800,LOUPIAC
76740,LE BOURG DUN
80200,CARTIGNY
35270,TREMEHEUC
34230,POUZOLS
81500,LUGAN
76680,BRADIANCOURT
80800,CERISY
35450,VAL D IZE
34730,PRADES LE LEZ
81170,MILHARS
76220,BREMONTIER MERVAL
80210,CHEPY
35160,LE VERGER
34390,PREMIAN
81190,MIRANDOL BOURGNOUNAC
76560,BRETTEVILLE ST LAURENT
80200,CIZANCOURT
35770,VERN SUR SEICHE
34150,PUECHABON
81640,MONESTIES
76340,CAMPNEUSEVILLE
80200,CLERY SUR SOMME
35130,VISSEICHE
34230,PUILACHER
81500,MONTCABRIER
76260,CANEHAN
80300,CONTALMAISON
36120,AMBRAULT
34360,ST CHINIAN
81440,MONTPINIER
76590,LE CATELIER
80370,CONTEVILLE
36210,ANJOUIN
34980,ST CLEMENT DE RIVIERE
81360,MONTREDON LABESSONNIE
76390,LE CAULE STE BEUVE
80160,CONTY
36330,ARTHON
34725,ST FELIX DE LODEZ
81120,MONT ROC
76590,LES CENT ACRES
80800,CORBIE
36270,BARAIZE
34980,ST GELY DU FESC
81630,MONTVALEN
76660,CLAIS
80250,COULLEMELLE
36400,BRIANTES
34725,ST GUIRAUD
81320,NAGES
76400,COLLEVILLE
80290,COURCELLES SOUS MOYENCOURT
36230,BUXIERES D AILLAC
34380,ST JEAN DE BUEGES
81310,PEYROLE
76400,CONTREMOULINS
80310,CROUY ST PIERRE
36200,CEAULMONT
34380,ST MARTIN DE LONDRES
81700,POUDIS
76850,COTTEVRARD
80700,DANCOURT POPINCOURT
36210,CHABRIS
34570,ST PAUL ET VALMALLE
81700,PUYLAURENS
76910,CRIEL SUR MER
80200,DOINGT
36160,CHAMPILLET
34630,ST THIBERY
81120,TERRE DE BANCALIE
76910,CRIEL SUR MER
80400,DOUILLY
36150,LA CHAPELLE ST LAURIAN
34390,ST VINCENT D OLARGUES
81120,TERRE DE BANCALIE
76660,CROIXDALLE
80340,ECLUSIER VAUX
36800,CHASSENEUIL
34800,SALASC
81120,TERRE DE BANCALIE
76540,ELETOT
80300,ENGLEBELMER
36100,CHOUDAY
34400,SATURARGUES
81500,ST AGNAN
76630,ENVERMEU
80400,EPPEVILLE
36130,COINGS
34270,SAUTEYRARGUES
81400,ST BENOIT DE CARMAUX
76710,ESLETTES
80400,ERCHEU
36240,ECUEILLE
34330,LE SOULIE
81700,ST GERMAIN DES PRES
76690,ESTEVILLE
80160,ESSERTAUX
36150,FONTENAY
34700,USCLAS DU BOSC
81340,ST MICHEL LABADIE
76430,ETAINHUS
80230,ESTREBOEUF
36150,GIROUX
34270,VACQUIERES
81220,ST PAUL CAP DE JOUX
76260,ETALONDES
80150,ESTREES LES CRECY
36110,LEVROUX
34270,VALFLAUNES
81530,ST SALVI DE CARCAVES
76640,TERRES DE CAUX
80340,ETINEHEM MERICOURT
36110,LEVROUX
34800,VALMASCLE
81710,SAIX
76220,LA FEUILLIE
80140,ETREJUST
36150,LINIEZ
34290,VALROS
81990,SALIES
76190,ST MARTIN DE L IF
80290,FAMECHON
36400,LOUROUER ST LAURENT
34230,VENDEMIAN
81640,LE SEGUR
76690,FRICHEMESNIL
80200,FAY
36350,LUANT
34500,VILLENEUVE LES BEZIERS
81530,SENAUX
76870,GAILLEFONTAINE
80500,FIGNIERES
36150,LUCAY LE LIBRE
34800,VILLENEUVETTE
81220,SERVIES
76540,GERPONVILLE
80160,FLERS SUR NOYE
36220,LURAIS
34360,VILLESPASSANS
81170,SOUEL
76590,GONNEVILLE SUR SCIE
80170,FOLIES
36600,LYE
34380,VIOLS LE FORT
81130,TAIX
76220,GOURNAY EN BRAY
80440,FOUENCAMPS
36120,MARON
35150,AMANLIS
81600,TECOU
76450,GRAINVILLE LA TEINTURIERE
80800,FOUILLOY
36370,MAUVIERES
35560,VAL COUESNON
81150,TERSSAC
76170,GRAND CAMP
80620,FRANQUEVILLE
36100,MEUNET PLANCHES
35600,BAINS SUR OUST
81350,VALDERIES
76810,GREUVILLE
80700,FRANSART
36170,MOUHET
35680,BAIS
82350,ALBIAS
76440,GRUMESNIL
80130,FRIVILLE ESCARBOTIN
36110,MOULINS SUR CEPHONS
35500,BALAZE
82210,ANGEVILLE
76780,LA HALLOTIERE
80370,FROHEN SUR AUTHIE
36700,MURS
35420,LA BAZOUGE DU DESERT
82340,AUVILLAR
76700,HARFLEUR
80370,FROHEN SUR AUTHIE
36250,NIHERNE
35830,BETTON
82340,BARDIGUES
76113,HAUTOT SUR SEINE
80220,GAMACHES
36800,NURET LE FERRON
35360,BOISGERVILLY
82500,BEAUMONT DE LOMAGNE
76730,HERMANVILLE
80600,GEZAINCOURT
36200,BADECON LE PIN
35270,BONNEMAIN
82500,BELBEZE EN LOMAGNE
76280,HERMEVILLE
80440,GLISY
36120,PRUNIERS
35320,LA BOSSE DE BRETAGNE
82700,BOURRET
76720,HEUGLEVILLE SUR SCIE
80250,GRIVESNES
36260,REUILLY
35230,BOURGBARRE
82710,BRESSOLS
76780,HODENG HODENGER
80500,GUERBIGNY
36300,ST AIGNY
35370,BREAL SOUS VITRE
82170,CANALS
76890,IMBLEVILLE
80440,HAILLES
36100,ST AOUSTRILLE
35530,BRECE
82140,CAZALS
76570,LIMESY
80490,HALLENCOURT
36400,ST CHARTIER
35330,LES BRULAIS
82600,COMBEROUGER
76590,LINTOT LES BOIS
80310,HANGEST SUR SOMME
36100,STE FAUSTE
35500,CHAMPEAUX
82500,CUMONT
76440,LONGMESNIL
80240,HERVILLY
36800,ST GAULTIER
35330,LA CHAPELLE BOUEXIC
82160,ESPINAS
76440,MAUQUENCHY
80290,HESCAMPS
36500,ST GENOU
35360,LA CHAPELLE DU LOU DU LAC
82500,GIMAT
76220,MENERVAL
80400,HOMBLEUX
36260,STE LIZAIGNE
35660,LA CHAPELLE DE BRAIN
82120,GRAMONT
76110,MENTHEVILLE
80640,HORNOY LE BOURG
36250,ST MAUR
35590,LA CHAPELLE THOUARAULT
82130,L HONOR DE COS
76780,MORVILLE SUR ANDELLE
80640,HORNOY LE BOURG
36120,SASSIERGES ST GERMAIN
35250,CHASNE SUR ILLET
82190,LACOUR
76340,NESLE NORMANDEUSE
80640,HORNOY LE BOURG
36160,SAZERAY
35220,CHATEAUBOURG
82130,LAMOTHE CAPDEVILLE
76780,NOLLEVAL
80600,HUMBERCOURT
36400,THEVET ST JULIEN
35220,CHATEAUBOURG
82120,MARSAC
76960,NOTRE DAME DE BONDEVILLE
80140,HUPPY
36220,TOURNON ST MARTIN
35133,LE CHATELLIER
82290,MEAUZAC
76390,NULLEMONT
80430,LAFRESGUIMONT ST MARTIN
36230,TRANZAULT
35310,CINTRE
82440,MIRABEL
76450,OCQUEVILLE
80270,LALEU
36600,VALENCAY
35134,COESMES
82170,MONBEQUI
76450,OUAINVILLE
80290,LAMARONDE
36400,VICQ EXEMPLET
35270,COMBOURG
82150,MONTAIGU DE QUERCY
76860,OUVILLE LA RIVIERE
80450,LAMOTTE BREBIERE
36600,VICQ SUR NAHON
35500,CORNILLE
82700,MONTBARTIER
76650,PETIT COURONNE
80700,LAUCOURT
36160,VIGOULANT
35320,LA COUYERE
82290,MONTBETON
76460,PLEINE SEVE
80360,LESBOEUFS
36170,VIGOUX
35640,EANCE
82200,MONTESQUIEU
76660,PUISENVAL
80580,LIERCOURT
36160,VIJON
35370,ETRELLES
82270,MONTPEZAT DE QUERCY
76270,QUIEVRECOURT
80240,LONGAVESNES
36110,VINEUIL
35440,FEINS
82370,NOHIC
76340,REALCAMP
80360,LONGUEVAL
37160,ABILLY
35850,GEVEZE
82160,PARISOT
76560,ROBERTOT
80250,LOUVRECHY
37500,ANCHE
35140,GOSNE
82130,PIQUECOS
76640,ROCQUEFORT
80600,LUCHEUX
37260,ARTANNES SUR INDRE
35350,LA GOUESNIERE
82160,PUYLAGARDE
76690,LA RUE ST PIERRE
80132,MAREUIL CAUBERT
37110,AUZOUER EN TOURAINE
35440,GUIPEL
82370,REYNIES
76116,RY
80560,MARIEUX
37340,AVRILLE LES PONCEAUX
35630,HEDE BAZOUGES
82100,ST AIGNAN
76690,ST ANDRE SUR CAILLY
80170,MAUCOURT
37310,AZAY SUR INDRE
35630,HEDE BAZOUGES
82210,ST ARROUMEX
76570,STE AUSTREBERTHE
80170,MEHARICOURT
37110,LE BOULAY
35750,IFFENDIC
82300,ST CIRQ
76750,STE CROIX SUR BUCHY
80500,MESNIL ST GEORGES
37330,BRAYE SUR MAULNE
35450,LIVRE SUR CHANGEON
82400,ST CLAIR
76590,STE FOY
80600,MEZEROLLES
37600,BRIDORE
35560,MARCILLE RAOUL
82340,ST LOUP
76440,STE GENEVIEVE
80300,MIRAUMONT
37160,LA CELLE ST AVANT
35330,VAL D ANAST
82700,ST PORQUIER
76690,ST GEORGES SUR FONTAINE
80260,MOLLIENS AU BOIS
37460,CERE LA RONDE
35450,MECE
82160,ST PROJET
76700,ST LAURENT DE BREVEDENT
80200,MONCHY LAGACHE
37310,CHAMBOURG SUR INDRE
35420,MELLE
82600,ST SARDOS
76280,STE MARIE AU BOSC
80500,MONTDIDIER
37210,CHANCAY
35480,GUIPRY MESSAC
82340,SISTELS
76760,ST MARTIN AUX ARBRES
80290,MORVILLERS ST SATURNIN
37120,CHAVEIGNES
35480,GUIPRY MESSAC
82600,VERDUN SUR GARONNE
76450,ST MARTIN AUX BUNEAUX
80290,MOYENCOURT LES POIX
37460,CHEMILLE SUR INDROIS
35520,LA MEZIERE
83840,BARGEME
76133,ST MARTIN DU BEC
80290,NAMPS MAISNIL
37140,CHOUZE SUR LOIRE
35360,MONTAUBAN DE BRETAGNE
83670,BARJOLS
76370,PETIT CAUX
80132,NEUFMOULIN
37240,CIRAN
35120,MONT DOL
83840,LA BASTIDE
76370,PETIT CAUX
80150,NEUILLY LE DIEN
37500,CRAVANT LES COTEAUX
35160,MONTERFIL
83149,BRAS
76630,PETIT CAUX
80132,NEUILLY L HOPITAL
37220,CROUZILLES
35760,MONTGERMONT
83740,LA CADIERE D AZUR
76630,PETIT CAUX
80390,NIBAS
37110,DAME MARIE LES BOIS
35210,MONTREUIL DES LANDES
83170,CAMPS LA SOURCE
76630,PETIT CAUX
80860,NOYELLES SUR MER
37150,DIERRE
35520,MONTREUIL LE GAST
83330,LE CASTELLET
76630,PETIT CAUX
80600,OCCOCHES
37120,FAYE LA VINEUSE
35310,MORDELLES
83570,COTIGNAC
76910,PETIT CAUX
80290,OFFIGNIES
37130,LANGEAIS
35680,MOULINS
83210,LA FARLEDE
76440,ST MICHEL D HALESCOURT
80160,ORESMAUX
37600,LOCHES
35410,NOUVOITOU
83340,FLASSANS SUR ISSOLE
76890,ST PIERRE BENOUVILLE
80460,OUST MAREST
37330,LUBLE
35740,PACE
83780,FLAYOSC
76480,ST PIERRE DE VARENGEVILLE
80200,PERONNE
37230,LUYNES
35210,PARCE
83370,FREJUS
76740,ST PIERRE LE VIEUX
80500,TROIS RIVIERES
37330,MARCILLY SUR MAULNE
35470,PLECHATEL
83130,LA GARDE
76740,ST PIERRE LE VIGER
80290,POIX DE PICARDIE
37370,MARRAY
35470,PLECHATEL
83136,GAREOULT
